id	hit_freq	conf_freq	approve_freq	fixed_freq	object_freq	grat_freq	pray_freq	preserve_freq	presupp_freq	resign_freq	travel_freq	trade_freq	health_freq	politics_freq	social_freq	connection	sender	addressee	pair	year	quinquennial	decennium	sender_birth	addressee_birth_date	sender_generation	addressee_generation	sender_is_older	sender_over_40	addressee_over_40	age_gap_over_20	gender_sender	gender_addressee	gender_pair
SB_M_230	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	HENDRIK CLETCHER	LM	"HENDRIK CLETCHER", "LM"	1675	1675-1679	1670-1679	1623	1637	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	FEMALE	MALE-FEMALE
SB_M_233	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	STEVEN DE GEER	LM	"STEVEN DE GEER", "LM"	1675	1675-1679	1670-1679	1629	1637	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	FEMALE	MALE-FEMALE
SB_M_234	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	ISAAC CRONSTRÖM	LM	"ISAAC CRONSTRÖM", "LM"	1675	1675-1679	1670-1679	1620	1637	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	FEMALE	MALE-FEMALE
SB_M_237	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	HENDRIK CLETCHER	LM	"HENDRIK CLETCHER", "LM"	1675	1675-1679	1670-1679	1623	1637	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	FEMALE	MALE-FEMALE
SB_M_240	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	REINHOLD GARLINGHOFF	LM	"REINHOLD GARLINGHOFF", "LM"	1675	1675-1679	1670-1679	1650	1637	1640-1680	1600-1640	FALSE	FALSE	FALSE	FALSE	MALE	FEMALE	MALE-FEMALE
SB_M_241	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JOHANNES DE GEER	LM	"JOHANNES DE GEER", "LM"	1675	1675-1679	1670-1679	1632	1637	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	FEMALE	MALE-FEMALE
SB_M_246	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	HENDRIK CLETCHER	LM	"HENDRIK CLETCHER", "LM"	1675	1675-1679	1670-1679	1623	1637	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	FEMALE	MALE-FEMALE
SB_M_247	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JACOB TRIP	LM	"JACOB TRIP", "LM"	1675	1675-1679	1670-1679	1650	1637	1640-1680	1600-1640	FALSE	FALSE	FALSE	FALSE	MALE	FEMALE	MALE-FEMALE
SB_M_248	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	LOUIS DE LA BISTRATE & FREDERICK DUFAY	LM	"LOUIS DE LA BISTRATE & FREDERICK DUFAY", "LM"	1675	1675-1679	1670-1679	UNK	1637	UNK	1600-1640	UNK	UNK	FALSE	UNK	MALE	FEMALE	MALE-FEMALE
SB_M_266	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	WILLEM MOMMA	LM	"WILLEM MOMMA", "LM"	1675	1675-1679	1670-1679	1601	1637	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	MALE	FEMALE	MALE-FEMALE
SB_M_269	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	BUSINESS; PRINCIPAL	STEVEN DE GEER	JD	"STEVEN DE GEER", "JD"	1676	1675-1679	1670-1679	1629	1640	1600-1640	1640-1680	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_273	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	STEVEN DE GEER	JD	"STEVEN DE GEER", "JD"	1676	1675-1679	1670-1679	1629	1640	1600-1640	1640-1680	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_275	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	P. VAN CÖLLEN & LAURENS UPPENDORFF	LM	"P. VAN CÖLLEN & LAURENS UPPENDORFF", "LM"	1676	1675-1679	1670-1679	MULT	1637	UNK	1600-1640	MULT	MULT	FALSE	UNK	MALE	FEMALE	MALE-FEMALE
SB_M_276	1.63	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	HENDRIK CLETCHER	JD	"HENDRIK CLETCHER", "JD"	1676	1675-1679	1670-1679	1623	1640	1600-1640	1640-1680	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_279	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	STEVEN DE GEER	JD	"STEVEN DE GEER", "JD"	1676	1675-1679	1670-1679	1629	1640	1600-1640	1640-1680	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_283	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	WILLEM MOMMA	LM	"WILLEM MOMMA", "LM"	1676	1675-1679	1670-1679	1601	1637	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	MALE	FEMALE	MALE-FEMALE
SB_M_288	3.26	0.00	0.00	0.00	0.00	1.63	1.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	LAURENS UPPENDORFF	JD	"LAURENS UPPENDORFF", "JD"	1676	1675-1679	1670-1679	UNK	1640	UNK	1640-1680	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_290	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	HENDRIK CLETCHER	JD	"HENDRIK CLETCHER", "JD"	1676	1675-1679	1670-1679	1623	1640	1600-1640	1640-1680	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_294	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	WILLEM MOMMA	LM	"WILLEM MOMMA", "LM"	1676	1675-1679	1670-1679	1601	1637	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	MALE	FEMALE	MALE-FEMALE
SB_M_305	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	WILLEM MOMMA	LM	"WILLEM MOMMA", "LM"	1676	1675-1679	1670-1679	1601	1637	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	MALE	FEMALE	MALE-FEMALE
SB_M_306	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	STEVEN DE GEER	JD	"STEVEN DE GEER", "JD"	1676	1675-1679	1670-1679	1629	1640	1600-1640	1640-1680	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	STEVEN DE GEER	CM	"STEVEN DE GEER", "CM"	1668	1665-1669	1660-1669	1629	1633	1600-1640	1600-1640	TRUE	FALSE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_32	4.89	0.00	0.00	0.00	0.00	1.63	3.26	0.00	0.00	0.00	3.26	1.63	0.00	0.00	0.00	BUSINESS; PRINCIPAL	TAR COMPANY DIRECTORS	CM	"TAR COMPANY DIRECTORS", "CM"	1668	1665-1669	1660-1669	MULT	1633	1600-1640	1600-1640	MULT	MULT	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_320	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.89	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	STEVEN DE GEER	JD	"STEVEN DE GEER", "JD"	1676	1675-1679	1670-1679	1629	1640	1600-1640	1640-1680	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_326	3.26	0.00	0.00	0.00	0.00	0.00	0.00	1.63	1.63	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	ISAAC CRONSTRÖM	JD	"ISAAC CRONSTRÖM", "JD"	1676	1675-1679	1670-1679	1620	1640	1600-1640	1640-1680	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	TAR COMPANY DIRECTORS	CM	"TAR COMPANY DIRECTORS", "CM"	1668	1665-1669	1660-1669	MULT	1633	1600-1640	1600-1640	MULT	MULT	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_336	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	STEVEN DE GEER	JD	"STEVEN DE GEER", "JD"	1677	1675-1679	1670-1679	1629	1640	1600-1640	1640-1680	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_340	4.89	0.00	1.63	0.00	0.00	1.63	1.63	0.00	0.00	0.00	3.26	1.63	0.00	0.00	0.00	BUSINESS; PRINCIPAL	THOMAS PERMAN	JD	"THOMAS PERMAN", "JD"	1677	1675-1679	1670-1679	UNK	1640	UNK	1640-1680	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_346	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	HENDRIK CLETCHER	JD	"HENDRIK CLETCHER", "JD"	1677	1675-1679	1670-1679	1623	1640	1600-1640	1640-1680	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_348	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	ISAAC TILLARD	JD	"ISAAC TILLARD", "JD"	1677	1675-1679	1670-1679	UNK	1640	UNK	1640-1680	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_349	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	DAVID DORVILLE	JD	"DAVID DORVILLE", "JD"	1677	1675-1679	1670-1679	UNK	1640	UNK	1640-1680	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JOHN BARCKMAN LEYONBERGH	CM	"JOHN BARCKMAN LEYONBERGH", "CM"	1668	1665-1669	1660-1669	1625	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_353	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	WILLEM MOMMA	JD	"WILLEM MOMMA", "JD"	1677	1675-1679	1670-1679	1601	1640	1600-1640	1640-1680	TRUE	TRUE	FALSE	TRUE	MALE	MALE	MALE-MALE
SB_M_357	1.63	0.00	1.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	BUSINESS; PRINCIPAL	LAURENS UPPENDORFF	JD	"LAURENS UPPENDORFF", "JD"	1677	1675-1679	1670-1679	UNK	1640	UNK	1640-1680	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_358	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	STEVEN DE GEER	JD	"STEVEN DE GEER", "JD"	1677	1675-1679	1670-1679	1629	1640	1600-1640	1640-1680	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JAN VAN SAVELANT	CM	"JAN VAN SAVELANT", "CM"	1668	1665-1669	1660-1669	1603	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	MALE	MALE	MALE-MALE
SB_M_360	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	LOUIS TRIP	JD	"LOUIS TRIP", "JD"	1677	1675-1679	1670-1679	1654	1640	1640-1680	1640-1680	FALSE	FALSE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_363	3.26	0.00	1.63	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	0.00	0.00	3.26	0.00	BUSINESS; PRINCIPAL	CLAES WILKENS	JD	"CLAES WILKENS", "JD"	1677	1675-1679	1670-1679	1630	1640	1600-1640	1640-1680	FALSE	FALSE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_365	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	LOUIS DE LA BISTRATE & FREDERICK DUFAY	JD	"LOUIS DE LA BISTRATE & FREDERICK DUFAY", "JD"	1677	1675-1679	1670-1679	UNK	1640	UNK	1640-1680	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_374	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	REINHOLD GARLINGHOFF	JD	"REINHOLD GARLINGHOFF", "JD"	1677	1675-1679	1670-1679	1650	1640	1640-1680	1640-1680	FALSE	FALSE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_379	1.63	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	CAREL LUBERS	JD	"CAREL LUBERS", "JD"	1677	1675-1679	1670-1679	UNK	1640	UNK	1640-1680	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_384	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	ISAAC CRONSTRÖM	JD	"ISAAC CRONSTRÖM", "JD"	1677	1675-1679	1670-1679	1620	1640	1600-1640	1640-1680	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_389	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	GEORG KOHRÖBER	JD	"GEORG KOHRÖBER", "JD"	1678	1675-1679	1670-1679	UNK	1640	UNK	1640-1680	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JOHN BARCKMAN LEYONBERGH	CM	"JOHN BARCKMAN LEYONBERGH", "CM"	1668	1665-1669	1660-1669	1625	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_391	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	ROBERT CLARK	JD	"ROBERT CLARK", "JD"	1678	1675-1679	1670-1679	UNK	1640	UNK	1640-1680	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_392	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	ROBERT CLARK	JD	"ROBERT CLARK", "JD"	1678	1675-1679	1670-1679	UNK	1640	UNK	1640-1680	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_393	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	THOMAS PERMAN	JD	"THOMAS PERMAN", "JD"	1678	1675-1679	1670-1679	UNK	1640	UNK	1640-1680	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_394	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	STEVEN DE GEER	JD	"STEVEN DE GEER", "JD"	1678	1675-1679	1670-1679	1629	1640	1600-1640	1640-1680	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JOHN BARCKMAN LEYONBERGH	CM	"JOHN BARCKMAN LEYONBERGH", "CM"	1668	1665-1669	1660-1669	1625	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_409	1.63	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.00	BUSINESS; PRINCIPAL	LAURENS UPPENDORFF	JD	"LAURENS UPPENDORFF", "JD"	1678	1675-1679	1670-1679	UNK	1640	UNK	1640-1680	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JOHN BARCKMAN LEYONBERGH	CM	"JOHN BARCKMAN LEYONBERGH", "CM"	1668	1665-1669	1660-1669	1625	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JOHN BARCKMAN LEYONBERGH	CM	"JOHN BARCKMAN LEYONBERGH", "CM"			1660-1669	1625	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_424	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	WILLEM MOMMA	JD	"WILLEM MOMMA", "JD"	1678	1675-1679	1670-1679	1601	1640	1600-1640	1640-1680	TRUE	TRUE	FALSE	TRUE	MALE	MALE	MALE-MALE
SB_M_425	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	THOMAS PERMAN	JD	"THOMAS PERMAN", "JD"	1678	1675-1679	1670-1679	UNK	1640	UNK	1640-1680	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_426	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	CAREL LUBERS	JD	"CAREL LUBERS", "JD"	1678	1675-1679	1670-1679	UNK	1640	UNK	1640-1680	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_427	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	STEVEN DE GEER	JD	"STEVEN DE GEER", "JD"	1678	1675-1679	1670-1679	1629	1640	1600-1640	1640-1680	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_429	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	OLOFF & NICOLAS TÖRNE	JD	"OLOFF & NICOLAS TÖRNE", "JD"	1678	1675-1679	1670-1679	MULT	1640	UNK	1640-1680	MULT	MULT	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JOHN BARCKMAN LEYONBERGH	CM	"JOHN BARCKMAN LEYONBERGH", "CM"	1668	1665-1669	1660-1669	1625	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_433	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	WILLEM MOMMA	JD	"WILLEM MOMMA", "JD"	1678	1675-1679	1670-1679	1601	1640	1600-1640	1640-1680	TRUE	TRUE	FALSE	TRUE	MALE	MALE	MALE-MALE
SB_M_434	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	WILLEM MOMMA	JD	"WILLEM MOMMA", "JD"	1678	1675-1679	1670-1679	1601	1640	1600-1640	1640-1680	TRUE	TRUE	FALSE	TRUE	MALE	MALE	MALE-MALE
SB_M_438	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	ROBERT CLARK	JD	"ROBERT CLARK", "JD"	1679	1675-1679	1670-1679	UNK	1640	UNK	1640-1680	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JOHN BARCKMAN LEYONBERGH	CM	"JOHN BARCKMAN LEYONBERGH", "CM"	1668	1665-1669	1660-1669	1625	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_445	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	THOMAS PERMAN	JD	"THOMAS PERMAN", "JD"	1679	1675-1679	1670-1679	UNK	1640	UNK	1640-1680	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_448	1.63	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	BUSINESS; PRINCIPAL	THOMAS PERMAN	JD	"THOMAS PERMAN", "JD"	1679	1675-1679	1670-1679	UNK	1640	UNK	1640-1680	UNK	UNK	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JAN VAN SAVELANT	CM	"JAN VAN SAVELANT", "CM"	1668	1665-1669	1660-1669	1603	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	TRUE	MALE	MALE	MALE-MALE
SB_M_463	3.26	0.00	1.63	0.00	0.00	0.00	0.00	0.00	1.63	0.00	1.63	0.00	0.00	1.63	0.00	BUSINESS; PRINCIPAL	CLAES WILKENS	JD	"CLAES WILKENS", "JD"	1679	1675-1679	1670-1679	1630	1640	1600-1640	1640-1680	FALSE	FALSE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_467	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	STEVEN DE GEER	JD	"STEVEN DE GEER", "JD"	1679	1675-1679	1670-1679	1629	1640	1600-1640	1640-1680	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_469	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	LOUIS TRIP	JD	"LOUIS TRIP", "JD"	1679	1675-1679	1670-1679	1654	1640	1640-1680	1640-1680	FALSE	FALSE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_476	1.63	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	BUSINESS; PRINCIPAL	STEVEN DE GEER	JD	"STEVEN DE GEER", "JD"	1680	1680-1685	1680-1689	1629	1640	1600-1640	1640-1680	TRUE	TRUE	TRUE	FALSE	MALE	MALE	MALE-MALE
SB_M_49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	STEVEN DE GEER	CM	"STEVEN DE GEER", "CM"	1668	1665-1669	1660-1669	1629	1633	1600-1640	1600-1640	TRUE	FALSE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_50	1.63	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	TAR COMPANY DIRECTORS	CM	"TAR COMPANY DIRECTORS", "CM"	1668	1665-1669	1660-1669	MULT	1633	1600-1640	1600-1640	MULT	MULT	FALSE	UNK	MALE	MALE	MALE-MALE
SB_M_51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	STEVEN DE GEER	CM	"STEVEN DE GEER", "CM"	1668	1665-1669	1660-1669	1629	1633	1600-1640	1600-1640	TRUE	FALSE	FALSE	FALSE	MALE	MALE	MALE-MALE
SB_M_57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUSINESS; PRINCIPAL	JACOB MOMMA REENSTIERNA	CM	"JACOB MOMMA REENSTIERNA", "CM"	1668	1665-1669	1660-1669	1625	1633	1600-1640	1600-1640	TRUE	TRUE	FALSE	FALSE	MALE	MALE	MALE-MALE
