NR	SENDER	ADDRESSEE	SENDER-ADDRESSEE_PAIRS	DATE	YEAR	LANGUAGE	GENDER_SENDER	GENDER_ADDRESSEE	GENDER_PAIR	CONNECTION_TYPE	GENERATION_SENDER	GENERATION_ADDRESSEE	SENDER_IS_OLDER	SENDER_OVER_40	ADDRESSEE_OVER_40	AGE_GAP_OVER_20	AGE_GAP	PAGE	LENGTH	TOKEN_ID	REL_TOKEN_POS	QUERY	LEFT	HIT	RIGHT
m-d_171	ANDREAS BERENBERG'S WIDOW	LEONORE MARESCOE & PETER JOYE	"ANDREAS BERENBERG'S WIDOW", "LEONORE MARESCOE & PETER JOYE"	20 OCTOBER 1671		DUTCH	FEMALE	MULT	"FEMALE", "MULT"	BUSINESS; CLIENT	1604	MULT	MULT	UNK	MULT	UNK		335	727	m-d_171.599_599	82.39	god	and recorded our agreement. We now await the bill of lading. The wind continues steadily east so no ships can come and Jacob Giese will also be driven back should	God	allow him to continue his journey. This commodity is too high in price, one should keep one’s hands clear of it. As we said in our last letter, we want
m-d_172	STEVEN DE GEER	LEONORE MARESCOE & PETER JOYE	"STEVEN DE GEER", "LEONORE MARESCOE & PETER JOYE"	10 NOVEMBER 1671		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; PRINCIPAL	1629	MULT	MULT	UNK	MULT	UNK		336	282	m-d_172.256_256	90.78	lord	Cologne has taken the protection of the Emperor and of this state and will probably seek that of more princes, so it may well become the sedum bellum. May the	Lord	grant that everything turns out for the best, to whose protection I commend you, &c. [P.S.] Please see to the enclosed as soon as
m-d_175	HERMANN PAFFRAHT	LEONORE MARESCOE & PETER JOYE	"HERMANN PAFFRAHT", "LEONORE MARESCOE & PETER JOYE"	8 DECEMBER 1671		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; CORRESPONDENT	UNK	MULT	MULT	UNK	MULT	UNK		338	454	m-d_175.221_221	48.68	lord	February 1661 and avoided dealing with him any further because he is a very variable and changeable fellow and his commissions have done me more harm than good, as the	Lord	God and other decent people know to be true. I shall now do business on my own account, so I beg you asa friend to keep me informed about what
m-d_175	HERMANN PAFFRAHT	LEONORE MARESCOE & PETER JOYE	"HERMANN PAFFRAHT", "LEONORE MARESCOE & PETER JOYE"	8 DECEMBER 1671		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; CORRESPONDENT	UNK	MULT	MULT	UNK	MULT	UNK		338	454	m-d_175.222_222	48.9	god	1661 and avoided dealing with him any further because he is a very variable and changeable fellow and his commissions have done me more harm than good, as the Lord	God	and other decent people know to be true. I shall now do business on my own account, so I beg you asa friend to keep me informed about what I
m-d_177	WILLEM MOMMA	LEONORE MARESCOE & PETER JOYE	"WILLEM MOMMA", "LEONORE MARESCOE & PETER JOYE"	3 DECEMBER 1671		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; PRINCIPAL	1601	MULT	MULT	UNK	MULT	UNK		339	276	m-d_177.39_39	14.13	god	on you £750 in six bills payable at the end of February to my sons Isaac and Jacob Momma or order. I have since received yours of November 3rd in	which—God	be praised! —I see that Capt. Jacob Grys has arrived safely. I hope that Capt. Gerret Laurens has followed him and that Steffen Steenoort has also turned up. A considerable
m-d_184	LOUIS TRIP	LEONORE MARESCOE & JACOB DAVID	"LOUIS TRIP", "LEONORE MARESCOE & JACOB DAVID"	8 APRIL 1672		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; PRINCIPAL	1654	MULT	MULT	UNK	MULT	UNK		343	117	m-d_184.114_114	97.44	god	given in Sweden. So, please credit the said De Geer with as much as is due to me and follow his orders accordingly, and close my account, commending you to	God’s	protection,
m-d_190	WILLEM MOMMA	LEONORE MARESCOE & PETER JOYE	"WILLEM MOMMA", "LEONORE MARESCOE & PETER JOYE"	7 APRIL 1672		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; PRINCIPAL	1601	MULT	MULT	UNK	MULT	UNK		345	388	m-d_190.381_381	98.2	god	change or another, they may stand in need of it. I have sent a quantity of wire to Stockholm to be despatched to [England] in the first departing ship. May	God	himself preserve you in safety,
m-d_191	PIETRO VAN TEYLINGEN & CO	LEONORE MARESCOE & PETER JOYE	"PIETRO VAN TEYLINGEN & CO", "LEONORE MARESCOE & PETER JOYE"	13 MAY 1672		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; AGENT	UNK	MULT	MULT	UNK	MULT	UNK		346	473	m-d_191.154_154	32.56	god	these troubles which stiffen the price. But if the war continues for long and the only pepper coming to Italy comes out of France the price may rise higher, which	God	forbid! There is no change in the price of lead apart from the last purchases we informed you of. Since then it has been at D.70 but there are no
m-d_191	PIETRO VAN TEYLINGEN & CO	LEONORE MARESCOE & PETER JOYE	"PIETRO VAN TEYLINGEN & CO", "LEONORE MARESCOE & PETER JOYE"	13 MAY 1672		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; AGENT	UNK	MULT	MULT	UNK	MULT	UNK		346	473	m-d_191.202_202	42.71	god	you of. Since then it has been at D.70 but there are no buyers and there is a large amount in town. Therefore, on the arrival of the Blackmore (which	God	grant may arrive soon in safety) we think it advisable to dispose of your so pieces at the highest possible price. We do not see any prospect of any great
m-d_195	ISAAC & JACOB MOMMA	LEONORE MARESCOE & PETER JOYE	"ISAAC & JACOB MOMMA", "LEONORE MARESCOE & PETER JOYE"	21 JUNE 1672		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; PRINCIPAL	MULT	MULT	MULT	MULT	MULT	MULT		349	233	m-d_195.130_130	55.79	lord	need. If it arises we shall let you know in due course. We are experiencing very distressing times here and it seems likely that the King of France (if the	Lord	God does not intervene) will make himself master of this country. He has approached within 4 hours march of this city, but we hope he will not come any further
m-d_195	ISAAC & JACOB MOMMA	LEONORE MARESCOE & PETER JOYE	"ISAAC & JACOB MOMMA", "LEONORE MARESCOE & PETER JOYE"	21 JUNE 1672		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; PRINCIPAL	MULT	MULT	MULT	MULT	MULT	MULT		349	233	m-d_195.223_223	95.71	lord	this dreadful news will open his eyes and that he, and other powers, will come to the help of this city. May he be moved to do so by the	Lord	God, to whose protection we commend you, remaining,
m-d_195	ISAAC & JACOB MOMMA	LEONORE MARESCOE & PETER JOYE	"ISAAC & JACOB MOMMA", "LEONORE MARESCOE & PETER JOYE"	21 JUNE 1672		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; PRINCIPAL	MULT	MULT	MULT	MULT	MULT	MULT		349	233	m-d_195.131_131	56.22	god	If it arises we shall let you know in due course. We are experiencing very distressing times here and it seems likely that the King of France (if the Lord	God	does not intervene) will make himself master of this country. He has approached within 4 hours march of this city, but we hope he will not come any further for
m-d_195	ISAAC & JACOB MOMMA	LEONORE MARESCOE & PETER JOYE	"ISAAC & JACOB MOMMA", "LEONORE MARESCOE & PETER JOYE"	21 JUNE 1672		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; PRINCIPAL	MULT	MULT	MULT	MULT	MULT	MULT		349	233	m-d_195.224_224	96.14	god	dreadful news will open his eyes and that he, and other powers, will come to the help of this city. May he be moved to do so by the Lord	God,	to whose protection we commend you, remaining,
m-d_197	JEAN, DAVID & HENDRIK VAN BAERLE	LEONORE MARESCOE & PETER JOYE	"JEAN, DAVID & HENDRIK VAN BAERLE", "LEONORE MARESCOE & PETER JOYE"	28 JUNE 1672		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; AGENT	MULT	MULT	MULT	MULT	MULT	MULT		350	521	m-d_197.440_440	84.45	god	the protest for lack of acceptance which we forgot to send by the last post because of these present troubles. We also remit to you for the account of Charles	Godyn	£600 sterling in 4 bills, of £200, £150, £150, and £100, drawn by Willem Momma on May 12th to be received from yourself on July 31st. Please credit Godyn’s account
m-d_197	JEAN, DAVID & HENDRIK VAN BAERLE	LEONORE MARESCOE & PETER JOYE	"JEAN, DAVID & HENDRIK VAN BAERLE", "LEONORE MARESCOE & PETER JOYE"	28 JUNE 1672		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; AGENT	MULT	MULT	MULT	MULT	MULT	MULT		350	521	m-d_197.469_469	90.02	god	Charles Godyn £600 sterling in 4 bills, of £200, £150, £150, and £100, drawn by Willem Momma on May 12th to be received from yourself on July 31st. Please credit	Godyn’s	account and reserve the money until further order. Pepper was selling lately at 19g; nutmegs at 45 to 47 stuivers; wherewith our heartiest regards, &c. [P.S.] We thank you for
m-d_197	JEAN, DAVID & HENDRIK VAN BAERLE	LEONORE MARESCOE & PETER JOYE	"JEAN, DAVID & HENDRIK VAN BAERLE", "LEONORE MARESCOE & PETER JOYE"	28 JUNE 1672		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; AGENT	MULT	MULT	MULT	MULT	MULT	MULT		350	521	m-d_197.518_518	99.42	god	47 stuivers; wherewith our heartiest regards, &c. [P.S.] We thank you for your friendly offer of help in these misfortunes. We intend to wait and see what outcome the Lord	God	will
m-d_197	JEAN, DAVID & HENDRIK VAN BAERLE	LEONORE MARESCOE & PETER JOYE	"JEAN, DAVID & HENDRIK VAN BAERLE", "LEONORE MARESCOE & PETER JOYE"	28 JUNE 1672		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; AGENT	MULT	MULT	MULT	MULT	MULT	MULT		350	521	m-d_197.517_517	99.23	lord	to 47 stuivers; wherewith our heartiest regards, &c. [P.S.] We thank you for your friendly offer of help in these misfortunes. We intend to wait and see what outcome the	Lord	God will
m-d_199	ALEXANDER WADDELL	LEONORE MARESCOE & PETER JOYE	"ALEXANDER WADDELL", "LEONORE MARESCOE & PETER JOYE"	26 JUNE 1672		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; PRINCIPAL	UNK	MULT	MULT	UNK	MULT	UNK		351	466	m-d_199.25_25	5.36	lord	For lack of occasion I have never before had the honour of corresponding with you, but I do so now at the persuasion of the	Lord	Lillienhoff who, according to his enclosed letter, recommends me to you and assures me that when I transfer all my London business to your hands you will do me all
m-d_199	ALEXANDER WADDELL	LEONORE MARESCOE & PETER JOYE	"ALEXANDER WADDELL", "LEONORE MARESCOE & PETER JOYE"	26 JUNE 1672		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; PRINCIPAL	UNK	MULT	MULT	UNK	MULT	UNK		351	466	m-d_199.278_278	59.66	lord	help in case he makes a mistake about the freights, which you will be so kind as to receive and credit to my account, holding it for my further disposal.	Lord	Lillienhoff has also assured me that whenever I send you goods, even up to £2.000-worth, I shall be able to draw up to three-quarters of the value in return for
m-d_201	WILLEM MOMMA	LEONORE MARESCOE & PETER JOYE	"WILLEM MOMMA", "LEONORE MARESCOE & PETER JOYE"	7 JULY 1672		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; PRINCIPAL	1601	MULT	MULT	UNK	MULT	UNK		353	286	m-d_201.272_272	95.1	god	due in the middle of October payable to the orders of my sons Isaac and Jacob Momma. The melancholy state of affaires in Holland has considerably altered business here, but	God	will see that everything turns out for the best, with heartiest regards,
m-d_207	PAUL BERENBERG (JR.)	LEONORE MARESCOE & PETER JOYE	"PAUL BERENBERG (JR.)", "LEONORE MARESCOE & PETER JOYE"	30 AUGUST 1672		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; CLIENT	1628	MULT	MULT	UNK	MULT	UNK		356	230	m-d_207.222_222	96.52	god	lying unsold which you bought for me two years ago, as well as Caribbean indigo. Though I suffer loss by keeping it for so long one must be patient. May	God	bring better times! With cordial regards,
m-d_208	JOHN KINGSTONE	LEONORE MARESCOE & PETER JOYE	"JOHN KINGSTONE", "LEONORE MARESCOE & PETER JOYE"	9 SEPTEMBER 1672		ENGLISH	MALE	MULT	"MALE", "MULT"	BUSINESS; CORRESPONDENT	UNK	MULT	MULT	UNK	MULT	UNK		357	207	m-d_208.134_134	64.73	lord	part and the court charges will be great. I shall use my utmost endeavor to bring it as low as may be. They have entred it in court as the	Lord	Warden’s goods which is his Royall Highness the Duke of Yorke. I must fee an atturney which is my freind, to assist in it. The men will looke after noe
m-d_208	JOHN KINGSTONE	LEONORE MARESCOE & PETER JOYE	"JOHN KINGSTONE", "LEONORE MARESCOE & PETER JOYE"	9 SEPTEMBER 1672		ENGLISH	MALE	MULT	"MALE", "MULT"	BUSINESS; CORRESPONDENT	UNK	MULT	MULT	UNK	MULT	UNK		357	207	m-d_208.188_188	90.82	god	it. The men will looke after noe more unless they can have the one moiety for salvedge as they tell me. I am, Sir, your servant at command, &c. [P.S.]	God	willing you shall have a first account when have bine at the court to hear what they
m-d_211	JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN	LEONORE MARESCOE & PETER JOYE	"JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN", "LEONORE MARESCOE & PETER JOYE"	14 SEPTEMBER 1672		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; PRINCIPAL	MULT	MULT	MULT	MULT	MULT	MULT		358	773	m-d_211.154_154	19.92	god	payable to the order of Mr Teixera. We have been happy to learn of the safe arrivals of captains Hans Meyer, Hans Michielsen and Johan Kruse with our iron—for which	God	be thanked! But we are sorry to hear that iron prices are falling in [England]. We urge you to continue to protect our interests and we rely on you to
m-d_211	JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN	LEONORE MARESCOE & PETER JOYE	"JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN", "LEONORE MARESCOE & PETER JOYE"	14 SEPTEMBER 1672		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; PRINCIPAL	MULT	MULT	MULT	MULT	MULT	MULT		358	773	m-d_211.212_212	27.43	god	on you to waste no time in selling our iron. We have also received a bill of lading of 20 hogsheads of Barbados sugar loaded aboard Jacob Erick’s ship. May	God	protect him and bring him in safety. On his arrival we shall unload the sugar and do our best to benefit your account, which we believe was your intention, for
m-d_211	JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN	LEONORE MARESCOE & PETER JOYE	"JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN", "LEONORE MARESCOE & PETER JOYE"	14 SEPTEMBER 1672		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; PRINCIPAL	MULT	MULT	MULT	MULT	MULT	MULT		358	773	m-d_211.333_333	43.08	god	to help. We are reasonably well-supplied with iron, which we are thinking of sending to you if only the duty were removed, as every one hopes it will be if	God	grants peace. Please let Messrs Bartholotti & Rihel of Amsterdam have RD 5.000 out of the proceeds for our goods, which they are insuring, if and when they are sold.
m-d_211	JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN	LEONORE MARESCOE & PETER JOYE	"JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN", "LEONORE MARESCOE & PETER JOYE"	14 SEPTEMBER 1672		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; PRINCIPAL	MULT	MULT	MULT	MULT	MULT	MULT		358	773	m-d_211.469_469	60.67	god	Teixera. He can oblige us, and we have formed a special friendship with him. We calculate that the amount of iron, including what is in the ship De Patientia (which,	God	permitting, will have arrived before this) If we could now draw RD 7,000 as we have before it would be an act of great friendship, and as for the remainder
m-d_211	JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN	LEONORE MARESCOE & PETER JOYE	"JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN", "LEONORE MARESCOE & PETER JOYE"	14 SEPTEMBER 1672		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; PRINCIPAL	MULT	MULT	MULT	MULT	MULT	MULT		358	773	m-d_211.511_511	66.11	lord	RD 7,000 as we have before it would be an act of great friendship, and as for the remainder we would reckon it as the RD 2,500 due from the	Lord	Leyonbergh. Next week the following will be cleared, namely: an obligation dated 27 July from Abraham Wolters to pay at 6 months for RD 397.25; also an assignment on the
m-d_211	JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN	LEONORE MARESCOE & PETER JOYE	"JOACHIM PÖTTER-LILLIENHOFF & HENRIK THUEN", "LEONORE MARESCOE & PETER JOYE"	14 SEPTEMBER 1672		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; PRINCIPAL	MULT	MULT	MULT	MULT	MULT	MULT		358	773	m-d_211.724_724	93.66	lord	envoy Leyonbergh about the goods.(1) I again commend to you the reclamation of my small consignment, since it is hardly important enough for the envoy to do it. If the	Lord	permits you may easily procure my half, for it is only some varnish which I need for my house, wherewith our cordial regards, &c. [P.S.] We have spent about RD.50,
m-d_213	WILLEM MOMMA	LEONORE MARESCOE & PETER JOYE	"WILLEM MOMMA", "LEONORE MARESCOE & PETER JOYE"	29 SEPTEMBER 1672		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; PRINCIPAL	1601	MULT	MULT	UNK	MULT	UNK		361	545	m-d_213.541_541	99.27	god	attestation that the iron is not insured. My sons will probably have written to you about it. I hope to have better news about Gerret Laurens and Erick Anderson Boy,	God	willing. Regards,
m-d_215	STEVEN DE GEER	LEONORE MARESCOE & PETER JOYE	"STEVEN DE GEER", "LEONORE MARESCOE & PETER JOYE"	25 OCTOBER 1672		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; PRINCIPAL	1629	MULT	MULT	UNK	MULT	UNK		362	480	m-d_215.32_32	6.67	lord	last letter of the 19th instant I have received yours of the 4th and 8th, from which I see that the ship Zon[?] had arrived in the river—for which the	Lord	God be thanked—and I trust it has now safely reached the city. Captain Jacob Grys also is now entirely free so he is ready to take his departure for London
m-d_215	STEVEN DE GEER	LEONORE MARESCOE & PETER JOYE	"STEVEN DE GEER", "LEONORE MARESCOE & PETER JOYE"	25 OCTOBER 1672		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; PRINCIPAL	1629	MULT	MULT	UNK	MULT	UNK		362	480	m-d_215.275_275	57.29	lord	It looks as if the increase in the toll will be set aside. I have received news from the Sound that Capt. Hendrick Mattson has arrived safely there—for which the	Lord	be thanked. Let me know at once for how much you can sell timber and deals. A letter from Stockholm dated the 28th tells me that they will know shortly
m-d_215	STEVEN DE GEER	LEONORE MARESCOE & PETER JOYE	"STEVEN DE GEER", "LEONORE MARESCOE & PETER JOYE"	25 OCTOBER 1672		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; PRINCIPAL	1629	MULT	MULT	UNK	MULT	UNK		362	480	m-d_215.33_33	6.88	god	letter of the 19th instant I have received yours of the 4th and 8th, from which I see that the ship Zon[?] had arrived in the river—for which the Lord	God	be thanked—and I trust it has now safely reached the city. Captain Jacob Grys also is now entirely free so he is ready to take his departure for London at
m-d_217	STEVEN DE GEER	LEONORE MARESCOE & PETER JOYE	"STEVEN DE GEER", "LEONORE MARESCOE & PETER JOYE"	[9 DECEMBER] 1672		DUTCH	MALE	MULT	"MALE", "MULT"	BUSINESS; PRINCIPAL	1629	MULT	MULT	UNK	MULT	UNK		363	732	m-d_217.679_679	92.76	lord	able to recover them. The expenditure which I mentioned previously you will know best how to manage and bestow as time and opportunity permits. Herewith also goes a note to	Lord	Leyonberg which will likewise be useful, as occasion serves. Our Ambassadors have arrived safely at Rotterdam. I am thinking of going to The Hague shortly and if anything of importance
